id,neighborhood,age,data,latitude,longitude,main_reason,race,genre,address,police_action
FC-01449,NOVA DESCOBERTA,22,08/02/2020 01:19:53,-8.014918,-34.865142,HOMICIDIO/TENTATIVA,PARDA,HOMEM CIS,"Rua 387, NOVA DESCOBERTA - Recife/PE",False
FC-01450,MANGABEIRA,9,18/12/2023 11:35:42,-8.012821,-34.871682,DISPARO,PARDA,MULHER CIS,"Rua 459, MANGABEIRA - Recife/PE",False
FC-01451,ESTACAO,8,09/06/2019 21:08:04,-8.052858,-34.871747,ROUBO,NAO IDENTIFICADO,MULHER CIS,"Rua 484, ESTACAO - Recife/PE",False
FC-01452,BREJO DA GUARDEIRA,10,04/09/2021 10:37:35,-8.068787,-34.897852,DISPARO,NAO IDENTIFICADO,HOMEM CIS,"Rua 127, BREJO DA GUARDEIRA - Recife/PE",False
FC-01453,COHAB,32,26/11/2025 00:13:46,-8.065972,-34.903226,DISPARO,PRETA,HOMEM CIS,"Rua 87, COHAB - Recife/PE",False
FC-01454,ESPINHEIRO,41,17/11/2021 21:36:50,-8.041078,-34.870474,HOMICIDIO/TENTATIVA,PRETA,MULHER CIS,"Rua 432, ESPINHEIRO - Recife/PE",False
FC-01455,VARZEA,33,27/04/2023 17:22:08,-8.031414,-34.91679,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,HOMEM CIS,"Rua 303, VARZEA - Recife/PE",False
FC-01456,ESTACAO,55,14/12/2025 09:38:31,-8.054577,-34.870903,TIRO,NAO IDENTIFICADO,HOMEM CIS,"Rua 59, ESTACAO - Recife/PE",True
FC-01457,ESTACAO,21,19/11/2020 02:42:15,-8.05233,-34.876227,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,HOMEM CIS,"Rua 21, ESTACAO - Recife/PE",False
FC-01458,NOVA DESCOBERTA,23,09/04/2021 23:36:00,-8.018276,-34.864594,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,HOMEM CIS,"Rua 368, NOVA DESCOBERTA - Recife/PE",False
FC-01459,COHAB,41,24/03/2022 19:07:55,-8.063062,-34.912115,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,HOMEM CIS,"Rua 211, COHAB - Recife/PE",False
FC-01460,CORDOARIA,54,07/03/2024 14:12:55,-8.057114,-34.875329,TIRO,NAO IDENTIFICADO,HOMEM CIS,"Rua 485, CORDOARIA - Recife/PE",False
FC-01461,SANTO AMARO,31,15/07/2020 03:50:56,-8.057471,-34.872001,DISPARO,BRANCA,HOMEM CIS,"Rua 384, SANTO AMARO - Recife/PE",False
FC-01462,SAN MARTIN,32,06/05/2019 15:00:30,-8.041822,-34.879213,ROUBO,NAO IDENTIFICADO,HOMEM CIS,"Rua 272, SAN MARTIN - Recife/PE",False
FC-01463,IBURA,21,27/05/2020 16:24:17,-8.086298,-34.891562,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,HOMEM CIS,"Rua 113, IBURA - Recife/PE",False
FC-01464,SAN MARTIN,37,17/09/2021 19:09:07,-8.038455,-34.87554,TIRO,PARDA,HOMEM CIS,"Rua 190, SAN MARTIN - Recife/PE",False
FC-01465,ALTO JOSE DO PINHO,33,13/12/2024 00:36:56,-8.021598,-34.882481,TIRO,NAO IDENTIFICADO,HOMEM CIS,"Rua 461, ALTO JOSE DO PINHO - Recife/PE",False
FC-01466,IPUTINGA,13,19/10/2022 21:33:58,-8.030702,-34.895893,TIRO,PARDA,HOMEM CIS,"Rua 255, IPUTINGA - Recife/PE",False
FC-01467,GRACO,42,14/09/2023 18:00:30,-8.040172,-34.868538,HOMICIDIO/TENTATIVA,BRANCA,HOMEM CIS,"Rua 56, GRACO - Recife/PE",False
FC-01468,AFLITOS,42,21/04/2020 15:53:38,-8.047638,-34.870954,TIRO,NAO IDENTIFICADO,HOMEM CIS,"Rua 183, AFLITOS - Recife/PE",False
FC-01469,COHAB,28,12/06/2018 16:15:34,-8.062459,-34.905346,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,HOMEM CIS,"Rua 117, COHAB - Recife/PE",False
FC-01470,ESTACAO,25,14/04/2025 21:13:29,-8.051377,-34.868371,HOMICIDIO/TENTATIVA,PRETA,HOMEM CIS,"Rua 379, ESTACAO - Recife/PE",False
FC-01471,IBURA,21,07/12/2019 06:06:02,-8.082183,-34.895175,DISPARO,BRANCA,HOMEM CIS,"Rua 471, IBURA - Recife/PE",False
FC-01472,BREJO DA GUARDEIRA,10,03/04/2022 13:15:39,-8.069399,-34.898173,DISPARO,NAO IDENTIFICADO,HOMEM CIS,"Rua 413, BREJO DA GUARDEIRA - Recife/PE",False
FC-01473,NOVA DESCOBERTA,33,23/08/2020 10:10:42,-8.020849,-34.866053,BRIGA,PRETA,HOMEM CIS,"Rua 374, NOVA DESCOBERTA - Recife/PE",False
FC-01474,IBURA,8,04/06/2021 02:37:14,-8.077891,-34.895258,HOMICIDIO/TENTATIVA,PARDA,MULHER CIS,"Rua 143, IBURA - Recife/PE",False
FC-01475,IBURA,45,01/03/2022 21:40:36,-8.079162,-34.894702,AMEACA,BRANCA,HOMEM CIS,"Rua 141, IBURA - Recife/PE",True
FC-01476,VARZEA,16,07/04/2019 03:29:03,-8.033949,-34.917533,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,MULHER CIS,"Rua 116, VARZEA - Recife/PE",False
FC-01477,VASCO DA GAMA,31,27/05/2021 20:09:44,-8.056448,-34.885343,TIRO,PRETA,HOMEM CIS,"Rua 462, VASCO DA GAMA - Recife/PE",False
FC-01478,VARZEA,10,04/07/2019 02:10:13,-8.03432,-34.916685,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,HOMEM CIS,"Rua 213, VARZEA - Recife/PE",False
FC-01479,COHAB,23,22/09/2022 18:57:59,-8.062912,-34.90148,HOMICIDIO/TENTATIVA,PARDA,HOMEM CIS,"Rua 493, COHAB - Recife/PE",False
FC-01480,JARDIM SAO PAULO,25,22/09/2025 18:28:27,-8.006022,-34.8535,HOMICIDIO/TENTATIVA,PARDA,NAO IDENTIFICADO,"Rua 429, JARDIM SAO PAULO - Recife/PE",False
FC-01481,POCO DA PANELA,13,07/01/2024 15:24:49,-8.034331,-34.860344,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,HOMEM CIS,"Rua 475, POCO DA PANELA - Recife/PE",False
FC-01482,COHAB,38,23/12/2018 18:54:07,-8.07081,-34.907284,HOMICIDIO/TENTATIVA,PARDA,HOMEM CIS,"Rua 203, COHAB - Recife/PE",False
FC-01483,JARDIM SAO PAULO,19,08/09/2022 21:15:58,-8.0047,-34.853558,HOMICIDIO/TENTATIVA,PRETA,HOMEM CIS,"Rua 440, JARDIM SAO PAULO - Recife/PE",True
FC-01484,BREJO DA GUARDEIRA,52,03/09/2021 09:21:35,-8.071485,-34.901493,DISPARO,NAO IDENTIFICADO,MULHER CIS,"Rua 92, BREJO DA GUARDEIRA - Recife/PE",False
FC-01485,IBURA,43,21/12/2024 02:09:39,-8.08111,-34.888197,HOMICIDIO/TENTATIVA,PARDA,HOMEM CIS,"Rua 217, IBURA - Recife/PE",False
FC-01486,AFLITOS,33,28/05/2019 13:02:48,-8.048471,-34.875999,HOMICIDIO/TENTATIVA,PRETA,HOMEM CIS,"Rua 14, AFLITOS - Recife/PE",True
FC-01487,TOTOS,11,25/03/2019 21:40:37,-8.036014,-34.861434,TIRO,PARDA,HOMEM CIS,"Rua 353, TOTOS - Recife/PE",False
FC-01488,VARZEA,57,02/06/2022 21:47:38,-8.032471,-34.911511,AMEACA,NAO IDENTIFICADO,MULHER CIS,"Rua 77, VARZEA - Recife/PE",True
FC-01489,ROSARINHO,23,25/05/2022 11:10:05,-8.043469,-34.86245,AMEACA,PRETA,HOMEM CIS,"Rua 76, ROSARINHO - Recife/PE",False
FC-01490,BREJO DA GUARDEIRA,35,05/02/2025 04:48:18,-8.069678,-34.898838,DISPARO,NAO IDENTIFICADO,HOMEM CIS,"Rua 404, BREJO DA GUARDEIRA - Recife/PE",False
FC-01491,IBURA,33,02/10/2018 00:16:56,-8.078149,-34.888115,DISPARO,NAO IDENTIFICADO,HOMEM CIS,"Rua 177, IBURA - Recife/PE",False
FC-01492,VASCO DA GAMA,36,19/07/2019 03:26:09,-8.052463,-34.878458,HOMICIDIO/TENTATIVA,PRETA,HOMEM CIS,"Rua 262, VASCO DA GAMA - Recife/PE",False
FC-01493,NOVA DESCOBERTA,24,13/10/2024 20:35:45,-8.01273,-34.869183,DISPARO,PRETA,HOMEM CIS,"Rua 241, NOVA DESCOBERTA - Recife/PE",True
FC-01494,IBURA,42,12/10/2022 21:01:49,-8.085584,-34.891143,ROUBO,NAO IDENTIFICADO,HOMEM CIS,"Rua 326, IBURA - Recife/PE",False
FC-01495,JAQUEIRA,20,04/01/2018 21:16:53,-8.03634,-34.868102,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,MULHER CIS,"Rua 456, JAQUEIRA - Recife/PE",False
FC-01496,MANGABEIRA,10,06/11/2020 18:30:31,-8.008738,-34.871734,TIRO,NAO IDENTIFICADO,HOMEM CIS,"Rua 128, MANGABEIRA - Recife/PE",False
FC-01497,ALTO JOSE DO PINHO,40,08/05/2018 03:04:09,-8.019996,-34.883814,DISPARO,PARDA,HOMEM CIS,"Rua 317, ALTO JOSE DO PINHO - Recife/PE",False
FC-01498,SANTO AMARO,18,14/05/2023 11:01:15,-8.059768,-34.871376,TIRO,NAO IDENTIFICADO,HOMEM CIS,"Rua 388, SANTO AMARO - Recife/PE",False
FC-01499,AFLITOS,40,25/05/2020 09:29:55,-8.039968,-34.874416,DISPARO,PRETA,HOMEM CIS,"Rua 200, AFLITOS - Recife/PE",True
FC-01500,IPUTINGA,38,28/05/2024 21:11:25,-8.034509,-34.896583,DISPARO,NAO IDENTIFICADO,NAO IDENTIFICADO,"Rua 370, IPUTINGA - Recife/PE",False
FC-01501,SANTO AMARO,18,01/12/2025 20:30:24,-8.062058,-34.874751,HOMICIDIO/TENTATIVA,PRETA,HOMEM CIS,"Rua 406, SANTO AMARO - Recife/PE",False
FC-01502,NOVA DESCOBERTA,34,25/01/2022 06:06:23,-8.015642,-34.863862,AMEACA,PRETA,HOMEM CIS,"Rua 358, NOVA DESCOBERTA - Recife/PE",False
FC-01503,ALTO JOSE DO PINHO,38,20/08/2025 21:03:43,-8.019203,-34.883027,HOMICIDIO/TENTATIVA,AMARELA,HOMEM CIS,"Rua 20, ALTO JOSE DO PINHO - Recife/PE",False
FC-01504,IPUTINGA,29,07/04/2020 23:52:22,-8.031561,-34.889827,HOMICIDIO/TENTATIVA,AMARELA,HOMEM CIS,"Rua 270, IPUTINGA - Recife/PE",False
FC-01505,NOVA DESCOBERTA,22,26/03/2020 02:06:45,-8.017807,-34.865534,DISPARO,PRETA,HOMEM CIS,"Rua 270, NOVA DESCOBERTA - Recife/PE",False
FC-01506,SAN MARTIN,19,19/04/2025 02:43:12,-8.041252,-34.876968,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,MULHER CIS,"Rua 69, SAN MARTIN - Recife/PE",False
FC-01507,ESTACAO,34,03/12/2024 23:58:48,-8.055693,-34.872463,ROUBO,NAO IDENTIFICADO,HOMEM CIS,"Rua 259, ESTACAO - Recife/PE",False
FC-01508,ALTO JOSE DO PINHO,47,25/07/2025 18:55:33,-8.018511,-34.878775,HOMICIDIO/TENTATIVA,AMARELA,MULHER CIS,"Rua 6, ALTO JOSE DO PINHO - Recife/PE",False
FC-01509,JARDIM SAO PAULO,44,25/06/2023 15:35:08,-8.001567,-34.859164,AMEACA,NAO IDENTIFICADO,HOMEM CIS,"Rua 269, JARDIM SAO PAULO - Recife/PE",False
FC-01510,JARDIM SAO PAULO,39,24/05/2023 11:38:07,-8.005159,-34.856653,DISPARO,NAO IDENTIFICADO,HOMEM CIS,"Rua 465, JARDIM SAO PAULO - Recife/PE",False
FC-01511,ESTACAO,32,05/06/2021 22:04:19,-8.050164,-34.869498,HOMICIDIO/TENTATIVA,PRETA,HOMEM CIS,"Rua 414, ESTACAO - Recife/PE",False
FC-01512,COHAB,19,08/04/2022 14:30:21,-8.062773,-34.906913,HOMICIDIO/TENTATIVA,PARDA,HOMEM CIS,"Rua 301, COHAB - Recife/PE",False
FC-01513,VARZEA,30,20/04/2019 19:09:04,-8.03591,-34.915657,AMEACA,NAO IDENTIFICADO,NAO IDENTIFICADO,"Rua 141, VARZEA - Recife/PE",False
FC-01514,IPUTINGA,39,10/12/2023 03:34:26,-8.031121,-34.887164,BRIGA,NAO IDENTIFICADO,HOMEM CIS,"Rua 22, IPUTINGA - Recife/PE",False
FC-01515,CAXANGA,10,14/07/2022 15:50:47,-8.026793,-34.918889,HOMICIDIO/TENTATIVA,PARDA,HOMEM CIS,"Rua 356, CAXANGA - Recife/PE",True
FC-01516,COHAB,37,28/04/2025 23:33:56,-8.065301,-34.905172,AMEACA,NAO IDENTIFICADO,HOMEM CIS,"Rua 200, COHAB - Recife/PE",False
FC-01517,CORDOARIA,34,15/11/2021 02:47:13,-8.058693,-34.86882,AMEACA,PARDA,HOMEM CIS,"Rua 90, CORDOARIA - Recife/PE",False
FC-01518,TOTOS,40,06/09/2021 15:06:31,-8.035382,-34.867898,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,HOMEM CIS,"Rua 249, TOTOS - Recife/PE",False
FC-01519,ESTACAO,29,10/05/2025 21:02:07,-8.053901,-34.874017,TIRO,BRANCA,HOMEM CIS,"Rua 459, ESTACAO - Recife/PE",False
FC-01520,MANGABEIRA,34,16/04/2021 21:58:35,-8.011613,-34.868034,AMEACA,AMARELA,HOMEM CIS,"Rua 271, MANGABEIRA - Recife/PE",False
FC-01521,VARZEA,17,04/01/2024 20:28:44,-8.029843,-34.917689,DISPARO,NAO IDENTIFICADO,HOMEM CIS,"Rua 311, VARZEA - Recife/PE",False
FC-01522,CASA AMARELA,32,10/05/2018 18:59:01,-8.029624,-34.861712,DISPARO,AMARELA,HOMEM CIS,"Rua 232, CASA AMARELA - Recife/PE",False
FC-01523,ROSARINHO,40,21/10/2023 15:39:36,-8.043688,-34.860644,AMEACA,NAO IDENTIFICADO,HOMEM CIS,"Rua 446, ROSARINHO - Recife/PE",False
FC-01524,TOTOS,30,22/12/2023 20:54:29,-8.039789,-34.865898,TIRO,PRETA,HOMEM CIS,"Rua 268, TOTOS - Recife/PE",False
FC-01525,IPUTINGA,39,05/04/2025 13:06:18,-8.029753,-34.895248,DISPARO,NAO IDENTIFICADO,HOMEM CIS,"Rua 257, IPUTINGA - Recife/PE",True
FC-01526,CURADO,27,04/04/2025 04:49:51,-8.073531,-34.904538,ROUBO,PARDA,HOMEM CIS,"Rua 151, CURADO - Recife/PE",False
FC-01527,TOTOS,23,14/01/2025 19:01:35,-8.035505,-34.864372,DISPARO,NAO IDENTIFICADO,HOMEM CIS,"Rua 204, TOTOS - Recife/PE",False
FC-01528,VASCO DA GAMA,18,24/03/2023 06:35:46,-8.055018,-34.877648,ROUBO,NAO IDENTIFICADO,HOMEM CIS,"Rua 311, VASCO DA GAMA - Recife/PE",False
FC-01529,NOVA DESCOBERTA,27,05/09/2020 19:35:48,-8.011421,-34.861935,DISPARO,PRETA,HOMEM CIS,"Rua 420, NOVA DESCOBERTA - Recife/PE",True
FC-01530,GRACO,44,05/02/2025 22:36:39,-8.044379,-34.87324,BRIGA,PARDA,MULHER CIS,"Rua 16, GRACO - Recife/PE",False
FC-01531,MANGABEIRA,23,05/11/2021 15:17:05,-8.009411,-34.868363,DISPARO,NAO IDENTIFICADO,MULHER CIS,"Rua 196, MANGABEIRA - Recife/PE",False
FC-01532,MANGABEIRA,10,16/09/2020 21:06:43,-8.010024,-34.869526,ROUBO,PRETA,HOMEM CIS,"Rua 452, MANGABEIRA - Recife/PE",False
FC-01533,VARZEA,26,09/02/2025 21:49:17,-8.031126,-34.913735,DISPARO,NAO IDENTIFICADO,HOMEM CIS,"Rua 77, VARZEA - Recife/PE",False
FC-01534,NOVA DESCOBERTA,45,28/01/2023 00:10:30,-8.015648,-34.862188,DISPARO,NAO IDENTIFICADO,HOMEM CIS,"Rua 1, NOVA DESCOBERTA - Recife/PE",False
FC-01535,IBURA,54,02/02/2025 02:48:24,-8.078065,-34.895276,DISPARO,NAO IDENTIFICADO,MULHER CIS,"Rua 39, IBURA - Recife/PE",False
FC-01536,COHAB,26,02/01/2024 22:24:33,-8.066035,-34.903532,AMEACA,PRETA,HOMEM CIS,"Rua 332, COHAB - Recife/PE",True
FC-01537,NOVA DESCOBERTA,38,14/08/2021 21:55:40,-8.017517,-34.864796,ROUBO,PRETA,HOMEM CIS,"Rua 447, NOVA DESCOBERTA - Recife/PE",False
FC-01538,BREJO DA GUARDEIRA,10,21/04/2024 10:01:57,-8.065674,-34.901537,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,HOMEM CIS,"Rua 227, BREJO DA GUARDEIRA - Recife/PE",False
FC-01539,BREJO DA GUARDEIRA,30,13/12/2025 21:26:42,-8.070929,-34.896562,BRIGA,NAO IDENTIFICADO,HOMEM CIS,"Rua 71, BREJO DA GUARDEIRA - Recife/PE",False
FC-01540,IPUTINGA,10,13/08/2024 22:10:36,-8.02805,-34.893317,ROUBO,NAO IDENTIFICADO,HOMEM CIS,"Rua 309, IPUTINGA - Recife/PE",False
FC-01541,IBURA,24,03/05/2023 23:12:12,-8.076821,-34.894662,BRIGA,NAO IDENTIFICADO,HOMEM CIS,"Rua 46, IBURA - Recife/PE",False
FC-01542,JARDIM SAO PAULO,42,13/06/2019 02:34:59,-8.003931,-34.851215,TIRO,NAO IDENTIFICADO,MULHER CIS,"Rua 6, JARDIM SAO PAULO - Recife/PE",False
FC-01543,VARZEA,21,01/03/2018 14:14:48,-8.037199,-34.911712,TIRO,BRANCA,NAO IDENTIFICADO,"Rua 423, VARZEA - Recife/PE",False
FC-01544,ALTO JOSE DO PINHO,35,13/06/2023 03:13:28,-8.024635,-34.886618,DISPARO,NAO IDENTIFICADO,HOMEM CIS,"Rua 342, ALTO JOSE DO PINHO - Recife/PE",False
FC-01545,MANGABEIRA,34,11/10/2019 01:55:25,-8.007487,-34.872038,TIRO,PRETA,HOMEM CIS,"Rua 23, MANGABEIRA - Recife/PE",False
FC-01546,GRACO,10,22/04/2020 09:06:25,-8.04143,-34.873661,OUTRO,NAO IDENTIFICADO,HOMEM CIS,"Rua 56, GRACO - Recife/PE",False
FC-01547,JARDIM SAO PAULO,8,03/03/2022 00:10:40,-8.013497,-34.852558,DISPARO,PRETA,MULHER CIS,"Rua 252, JARDIM SAO PAULO - Recife/PE",False
FC-01548,CURADO,31,14/09/2020 04:34:21,-8.070677,-34.905833,HOMICIDIO/TENTATIVA,PARDA,HOMEM CIS,"Rua 252, CURADO - Recife/PE",False
FC-01549,POCO DA PANELA,37,28/04/2025 21:15:56,-8.030151,-34.866178,AMEACA,NAO IDENTIFICADO,HOMEM CIS,"Rua 264, POCO DA PANELA - Recife/PE",False
FC-01550,VARZEA,29,24/08/2020 00:50:44,-8.03985,-34.915688,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,HOMEM CIS,"Rua 369, VARZEA - Recife/PE",False
FC-01551,VASCO DA GAMA,27,13/01/2022 21:31:15,-8.05312,-34.879863,HOMICIDIO/TENTATIVA,BRANCA,HOMEM CIS,"Rua 266, VASCO DA GAMA - Recife/PE",False
FC-01552,TOTOS,37,05/09/2018 02:53:10,-8.03589,-34.858535,DISPARO,PARDA,HOMEM CIS,"Rua 323, TOTOS - Recife/PE",False
FC-01553,IPUTINGA,26,01/06/2025 21:34:28,-8.030823,-34.892262,DISPARO,NAO IDENTIFICADO,HOMEM CIS,"Rua 352, IPUTINGA - Recife/PE",False
FC-01554,NOVA DESCOBERTA,20,03/03/2024 23:08:20,-8.010554,-34.86585,DISPARO,PRETA,HOMEM CIS,"Rua 497, NOVA DESCOBERTA - Recife/PE",False
FC-01555,SAN MARTIN,23,08/05/2024 15:38:34,-8.041414,-34.875845,DISPARO,NAO IDENTIFICADO,HOMEM CIS,"Rua 280, SAN MARTIN - Recife/PE",False
FC-01556,CURADO,29,20/01/2024 20:14:42,-8.071925,-34.905004,ROUBO,NAO IDENTIFICADO,MULHER CIS,"Rua 222, CURADO - Recife/PE",False
FC-01557,GRACO,19,10/03/2020 22:21:54,-8.042893,-34.868043,DISPARO,PRETA,HOMEM CIS,"Rua 263, GRACO - Recife/PE",False
FC-01558,MANGABEIRA,10,15/09/2023 23:48:58,-8.008559,-34.873165,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,HOMEM CIS,"Rua 336, MANGABEIRA - Recife/PE",True
FC-01559,SAN MARTIN,39,16/07/2021 05:49:42,-8.042888,-34.875922,ROUBO,NAO IDENTIFICADO,HOMEM CIS,"Rua 479, SAN MARTIN - Recife/PE",False
FC-01560,BREJO DA GUARDEIRA,43,22/11/2018 23:31:39,-8.067416,-34.899246,BRIGA,PARDA,HOMEM CIS,"Rua 197, BREJO DA GUARDEIRA - Recife/PE",False
FC-01561,MANGABEIRA,28,27/03/2022 21:20:33,-8.011729,-34.865587,DISPARO,PRETA,MULHER CIS,"Rua 253, MANGABEIRA - Recife/PE",False
FC-01562,ROSARINHO,21,21/07/2022 04:40:50,-8.043111,-34.863004,HOMICIDIO/TENTATIVA,PRETA,HOMEM CIS,"Rua 27, ROSARINHO - Recife/PE",False
FC-01563,BOA VISTA,20,13/07/2024 20:21:43,-8.05285,-34.879331,ROUBO,PRETA,MULHER CIS,"Rua 20, BOA VISTA - Recife/PE",False
FC-01564,IBURA,24,28/06/2024 14:16:11,-8.082248,-34.891271,DISPARO,NAO IDENTIFICADO,HOMEM CIS,"Rua 202, IBURA - Recife/PE",False
FC-01565,SAN MARTIN,41,21/03/2023 08:08:43,-8.038419,-34.878573,AMEACA,NAO IDENTIFICADO,HOMEM CIS,"Rua 295, SAN MARTIN - Recife/PE",False
FC-01566,CAXANGA,27,19/09/2025 22:21:25,-8.02347,-34.916182,HOMICIDIO/TENTATIVA,PARDA,HOMEM CIS,"Rua 41, CAXANGA - Recife/PE",False
FC-01567,BOA VISTA,33,06/08/2024 22:21:24,-8.051407,-34.877979,AMEACA,NAO IDENTIFICADO,MULHER CIS,"Rua 295, BOA VISTA - Recife/PE",False
FC-01568,VARZEA,11,26/10/2021 20:06:14,-8.033001,-34.913266,TIRO,NAO IDENTIFICADO,MULHER CIS,"Rua 482, VARZEA - Recife/PE",False
FC-01569,ALTO JOSE DO PINHO,36,17/08/2025 10:24:54,-8.020386,-34.880779,DISPARO,NAO IDENTIFICADO,HOMEM CIS,"Rua 9, ALTO JOSE DO PINHO - Recife/PE",False
FC-01570,BREJO DA GUARDEIRA,24,07/01/2020 12:39:07,-8.067134,-34.900116,HOMICIDIO/TENTATIVA,PARDA,HOMEM CIS,"Rua 458, BREJO DA GUARDEIRA - Recife/PE",False
FC-01571,ALTO JOSE DO PINHO,22,06/08/2022 01:33:53,-8.018222,-34.883771,HOMICIDIO/TENTATIVA,BRANCA,HOMEM CIS,"Rua 298, ALTO JOSE DO PINHO - Recife/PE",False
FC-01572,NOVA DESCOBERTA,34,11/02/2021 11:06:20,-8.014756,-34.865114,DISPARO,NAO IDENTIFICADO,HOMEM CIS,"Rua 104, NOVA DESCOBERTA - Recife/PE",False
FC-01573,COHAB,58,24/08/2024 21:33:06,-8.061447,-34.902832,ROUBO,NAO IDENTIFICADO,HOMEM CIS,"Rua 219, COHAB - Recife/PE",False
FC-01574,SAN MARTIN,31,23/03/2025 21:51:06,-8.036979,-34.876446,TIRO,NAO IDENTIFICADO,HOMEM CIS,"Rua 395, SAN MARTIN - Recife/PE",False
FC-01575,POCO DA PANELA,30,23/02/2023 19:30:35,-8.035911,-34.862243,DISPARO,NAO IDENTIFICADO,HOMEM CIS,"Rua 376, POCO DA PANELA - Recife/PE",False
FC-01576,CAXANGA,10,17/09/2020 18:49:22,-8.024368,-34.921465,DISPARO,NAO IDENTIFICADO,HOMEM CIS,"Rua 456, CAXANGA - Recife/PE",False
FC-01577,VARZEA,49,11/01/2021 21:37:32,-8.034942,-34.918567,AMEACA,PARDA,HOMEM CIS,"Rua 387, VARZEA - Recife/PE",False
FC-01578,SAN MARTIN,29,17/06/2022 13:47:57,-8.043138,-34.87658,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,HOMEM CIS,"Rua 278, SAN MARTIN - Recife/PE",False
FC-01579,VASCO DA GAMA,33,27/12/2025 19:11:32,-8.052126,-34.882373,DISPARO,NAO IDENTIFICADO,HOMEM CIS,"Rua 491, VASCO DA GAMA - Recife/PE",False
FC-01580,BREJO DA GUARDEIRA,30,05/01/2025 22:00:56,-8.074095,-34.897896,TIRO,NAO IDENTIFICADO,HOMEM CIS,"Rua 80, BREJO DA GUARDEIRA - Recife/PE",True
FC-01581,CASA AMARELA,36,05/04/2020 19:52:56,-8.030513,-34.859995,TIRO,NAO IDENTIFICADO,HOMEM CIS,"Rua 60, CASA AMARELA - Recife/PE",False
FC-01582,POCO DA PANELA,37,17/01/2021 05:40:27,-8.030187,-34.862855,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,MULHER CIS,"Rua 94, POCO DA PANELA - Recife/PE",False
FC-01583,BOA VISTA,31,19/07/2023 19:45:31,-8.053258,-34.877605,DISPARO,NAO IDENTIFICADO,HOMEM CIS,"Rua 494, BOA VISTA - Recife/PE",False
FC-01584,CAXANGA,28,24/08/2023 22:41:26,-8.021688,-34.920769,DISPARO,NAO IDENTIFICADO,NAO IDENTIFICADO,"Rua 4, CAXANGA - Recife/PE",False
FC-01585,COHAB,28,07/05/2025 22:04:33,-8.066221,-34.906604,TIRO,AMARELA,MULHER CIS,"Rua 417, COHAB - Recife/PE",False
FC-01586,VARZEA,33,05/02/2020 05:09:56,-8.039492,-34.911157,TIRO,PARDA,HOMEM CIS,"Rua 4, VARZEA - Recife/PE",False
FC-01587,VASCO DA GAMA,22,08/09/2025 15:31:10,-8.052834,-34.88381,TIRO,NAO IDENTIFICADO,HOMEM CIS,"Rua 284, VASCO DA GAMA - Recife/PE",False
FC-01588,SAN MARTIN,38,22/02/2022 16:50:11,-8.037984,-34.876847,DISPARO,NAO IDENTIFICADO,HOMEM CIS,"Rua 246, SAN MARTIN - Recife/PE",False
FC-01589,SAN MARTIN,18,13/03/2020 03:36:02,-8.039251,-34.881549,DISPARO,BRANCA,HOMEM CIS,"Rua 317, SAN MARTIN - Recife/PE",False
FC-01590,COHAB,26,18/11/2021 08:06:25,-8.061912,-34.90261,TIRO,PARDA,HOMEM CIS,"Rua 445, COHAB - Recife/PE",True
FC-01591,VARZEA,30,07/11/2018 05:50:45,-8.037924,-34.913063,DISPARO,NAO IDENTIFICADO,HOMEM CIS,"Rua 475, VARZEA - Recife/PE",False
FC-01592,MANGABEIRA,30,06/03/2018 03:36:58,-8.016961,-34.867652,AMEACA,NAO IDENTIFICADO,HOMEM CIS,"Rua 380, MANGABEIRA - Recife/PE",False
FC-01593,ESTACAO,29,03/10/2021 19:15:35,-8.049393,-34.874286,DISPARO,NAO IDENTIFICADO,HOMEM CIS,"Rua 122, ESTACAO - Recife/PE",False
FC-01594,CURADO,10,07/09/2024 12:19:17,-8.069163,-34.909125,BRIGA,NAO IDENTIFICADO,HOMEM CIS,"Rua 251, CURADO - Recife/PE",False
FC-01595,AFLITOS,10,10/07/2019 08:01:36,-8.047935,-34.863734,DISPARO,PRETA,HOMEM CIS,"Rua 444, AFLITOS - Recife/PE",False
FC-01596,NOVA DESCOBERTA,26,15/03/2024 19:54:55,-8.012807,-34.866952,TIRO,PARDA,HOMEM CIS,"Rua 2, NOVA DESCOBERTA - Recife/PE",False
