id,neighborhood,age,data,latitude,longitude,main_reason,race,genre,police_action,hora_estimada,hora_valida,ano,mes,nome_mes,dia,dia_semana,trimestre,fim_semana,hora,periodo,ageGroup
FC-01567,BOA VISTA,33.0,2024-08-06 22:21:24,-8.051,-34.878,AMEACA,NAO IDENTIFICADO,MULHER CIS,False,False,22.0,2024,8,AGOSTO,6,TERÇA-FEIRA,3,False,22.0,NOITE,ADULTO
FC-01568,VARZEA,11.0,2021-10-26 20:06:14,-8.033,-34.913,TIRO,NAO IDENTIFICADO,MULHER CIS,False,False,20.0,2021,10,OUTUBRO,26,TERÇA-FEIRA,4,False,20.0,NOITE,CRIANCA
FC-01569,ALTO JOSE DO PINHO,36.0,2025-08-17 10:24:54,-8.02,-34.881,DISPARO,NAO IDENTIFICADO,HOMEM CIS,False,False,10.0,2025,8,AGOSTO,17,DOMINGO,3,True,10.0,MANHÃ,ADULTO
FC-01570,BREJO DA GUARDEIRA,24.0,2020-01-07 12:39:07,-8.067,-34.9,HOMICIDIO/TENTATIVA,PARDA,HOMEM CIS,False,False,12.0,2020,1,JANEIRO,7,TERÇA-FEIRA,1,False,12.0,TARDE,ADULTO
FC-01571,ALTO JOSE DO PINHO,22.0,2022-08-06 01:33:53,-8.018,-34.884,HOMICIDIO/TENTATIVA,BRANCA,HOMEM CIS,False,False,1.0,2022,8,AGOSTO,6,SÁBADO,3,True,1.0,MADRUGADA,ADULTO
FC-01572,NOVA DESCOBERTA,34.0,2021-02-11 11:06:20,-8.015,-34.865,DISPARO,NAO IDENTIFICADO,HOMEM CIS,False,False,11.0,2021,2,FEVEREIRO,11,QUINTA-FEIRA,1,False,11.0,MANHÃ,ADULTO
FC-01573,COHAB,58.0,2024-08-24 21:33:06,-8.061,-34.903,ROUBO,NAO IDENTIFICADO,HOMEM CIS,False,False,21.0,2024,8,AGOSTO,24,SÁBADO,3,True,21.0,NOITE,ADULTO
FC-01574,SAN MARTIN,31.0,2025-03-23 21:51:06,-8.037,-34.876,TIRO,NAO IDENTIFICADO,HOMEM CIS,False,False,21.0,2025,3,MARÇO,23,DOMINGO,1,True,21.0,NOITE,ADULTO
FC-01575,POCO DA PANELA,30.0,2023-02-23 19:30:35,-8.036,-34.862,DISPARO,NAO IDENTIFICADO,HOMEM CIS,False,False,19.0,2023,2,FEVEREIRO,23,QUINTA-FEIRA,1,False,19.0,NOITE,ADULTO
FC-01576,CAXANGA,10.0,2020-09-17 18:49:22,-8.024,-34.921,DISPARO,NAO IDENTIFICADO,HOMEM CIS,False,False,18.0,2020,9,SETEMBRO,17,QUINTA-FEIRA,3,False,18.0,NOITE,CRIANCA
FC-01577,VARZEA,49.0,2021-01-11 21:37:32,-8.035,-34.919,AMEACA,PARDA,HOMEM CIS,False,False,21.0,2021,1,JANEIRO,11,SEGUNDA-FEIRA,1,False,21.0,NOITE,ADULTO
FC-01578,SAN MARTIN,29.0,2022-06-17 13:47:57,-8.043,-34.877,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,HOMEM CIS,False,False,13.0,2022,6,JUNHO,17,SEXTA-FEIRA,2,False,13.0,TARDE,ADULTO
FC-01579,VASCO DA GAMA,33.0,2025-12-27 19:11:32,-8.052,-34.882,DISPARO,NAO IDENTIFICADO,HOMEM CIS,False,False,19.0,2025,12,DEZEMBRO,27,SÁBADO,4,True,19.0,NOITE,ADULTO
FC-01580,BREJO DA GUARDEIRA,30.0,2025-01-05 22:00:56,-8.074,-34.898,TIRO,NAO IDENTIFICADO,HOMEM CIS,True,False,22.0,2025,1,JANEIRO,5,DOMINGO,1,True,22.0,NOITE,ADULTO
FC-01581,CASA AMARELA,36.0,2020-04-05 19:52:56,-8.031,-34.86,TIRO,NAO IDENTIFICADO,HOMEM CIS,False,False,19.0,2020,4,ABRIL,5,DOMINGO,2,True,19.0,NOITE,ADULTO
FC-01582,POCO DA PANELA,37.0,2021-01-17 05:40:27,-8.03,-34.863,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,MULHER CIS,False,False,5.0,2021,1,JANEIRO,17,DOMINGO,1,True,5.0,MADRUGADA,ADULTO
FC-01583,BOA VISTA,31.0,2023-07-19 19:45:31,-8.053,-34.878,DISPARO,NAO IDENTIFICADO,HOMEM CIS,False,False,19.0,2023,7,JULHO,19,QUARTA-FEIRA,3,False,19.0,NOITE,ADULTO
FC-01584,CAXANGA,28.0,2023-08-24 22:41:26,-8.022,-34.921,DISPARO,NAO IDENTIFICADO,NAO IDENTIFICADO,False,False,22.0,2023,8,AGOSTO,24,QUINTA-FEIRA,3,False,22.0,NOITE,ADULTO
FC-01585,COHAB,28.0,2025-05-07 22:04:33,-8.066,-34.907,TIRO,AMARELA,MULHER CIS,False,False,22.0,2025,5,MAIO,7,QUARTA-FEIRA,2,False,22.0,NOITE,ADULTO
FC-01586,VARZEA,33.0,2020-02-05 05:09:56,-8.039,-34.911,TIRO,PARDA,HOMEM CIS,False,False,5.0,2020,2,FEVEREIRO,5,QUARTA-FEIRA,1,False,5.0,MADRUGADA,ADULTO
FC-01587,VASCO DA GAMA,22.0,2025-09-08 15:31:10,-8.053,-34.884,TIRO,NAO IDENTIFICADO,HOMEM CIS,False,False,15.0,2025,9,SETEMBRO,8,SEGUNDA-FEIRA,3,False,15.0,TARDE,ADULTO
FC-01588,SAN MARTIN,38.0,2022-02-22 16:50:11,-8.038,-34.877,DISPARO,NAO IDENTIFICADO,HOMEM CIS,False,False,16.0,2022,2,FEVEREIRO,22,TERÇA-FEIRA,1,False,16.0,TARDE,ADULTO
FC-01589,SAN MARTIN,18.0,2020-03-13 03:36:02,-8.039,-34.882,DISPARO,BRANCA,HOMEM CIS,False,False,3.0,2020,3,MARÇO,13,SEXTA-FEIRA,1,False,3.0,MADRUGADA,ADULTO
FC-01590,COHAB,26.0,2021-11-18 08:06:25,-8.062,-34.903,TIRO,PARDA,HOMEM CIS,True,False,8.0,2021,11,NOVEMBRO,18,QUINTA-FEIRA,4,False,8.0,MANHÃ,ADULTO
FC-01591,VARZEA,30.0,2018-11-07 05:50:45,-8.038,-34.913,DISPARO,NAO IDENTIFICADO,HOMEM CIS,False,False,5.0,2018,11,NOVEMBRO,7,QUARTA-FEIRA,4,False,5.0,MADRUGADA,ADULTO
FC-01592,MANGABEIRA,30.0,2018-03-06 03:36:58,-8.017,-34.868,AMEACA,NAO IDENTIFICADO,HOMEM CIS,False,False,3.0,2018,3,MARÇO,6,TERÇA-FEIRA,1,False,3.0,MADRUGADA,ADULTO
FC-01593,ESTACAO,29.0,2021-10-03 19:15:35,-8.049,-34.874,DISPARO,NAO IDENTIFICADO,HOMEM CIS,False,False,19.0,2021,10,OUTUBRO,3,DOMINGO,4,True,19.0,NOITE,ADULTO
FC-01594,CURADO,10.0,2024-09-07 12:19:17,-8.069,-34.909,BRIGA,NAO IDENTIFICADO,HOMEM CIS,False,False,12.0,2024,9,SETEMBRO,7,SÁBADO,3,True,12.0,TARDE,CRIANCA
FC-01595,AFLITOS,10.0,2019-07-10 08:01:36,-8.048,-34.864,DISPARO,PRETA,HOMEM CIS,False,False,8.0,2019,7,JULHO,10,QUARTA-FEIRA,3,False,8.0,MANHÃ,CRIANCA
FC-01596,NOVA DESCOBERTA,26.0,2024-03-15 19:54:55,-8.013,-34.867,TIRO,PARDA,HOMEM CIS,False,False,19.0,2024,3,MARÇO,15,SEXTA-FEIRA,1,False,19.0,NOITE,ADULTO
FC-01597,VARZEA,10.0,2020-10-15 21:58:31,-8.036,-34.916,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,HOMEM CIS,False,False,21.0,2020,10,OUTUBRO,15,QUINTA-FEIRA,4,False,21.0,NOITE,CRIANCA
FC-01598,ALTO JOSE DO PINHO,26.0,2022-09-08 03:01:51,-8.02,-34.884,DISPARO,NAO IDENTIFICADO,MULHER CIS,False,False,3.0,2022,9,SETEMBRO,8,QUINTA-FEIRA,3,False,3.0,MADRUGADA,ADULTO
FC-01599,COHAB,28.0,2025-09-07 04:56:02,-8.069,-34.904,AMEACA,NAO IDENTIFICADO,HOMEM CIS,False,False,4.0,2025,9,SETEMBRO,7,DOMINGO,3,True,4.0,MADRUGADA,ADULTO
FC-01600,ALTO JOSE DO PINHO,10.0,2022-10-15 13:13:44,-8.026,-34.883,DISPARO,PRETA,HOMEM CIS,False,False,13.0,2022,10,OUTUBRO,15,SÁBADO,4,True,13.0,TARDE,CRIANCA
FC-01601,CURADO,36.0,2022-01-26 21:48:50,-8.07,-34.914,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,HOMEM CIS,False,False,21.0,2022,1,JANEIRO,26,QUARTA-FEIRA,1,False,21.0,NOITE,ADULTO
FC-01602,IBURA,21.0,2021-02-27 18:50:36,-8.083,-34.897,HOMICIDIO/TENTATIVA,BRANCA,HOMEM CIS,False,False,18.0,2021,2,FEVEREIRO,27,SÁBADO,1,True,18.0,NOITE,ADULTO
FC-01603,IBURA,21.0,2024-02-01 21:41:36,-8.08,-34.888,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,MULHER CIS,False,False,21.0,2024,2,FEVEREIRO,1,QUINTA-FEIRA,1,False,21.0,NOITE,ADULTO
FC-01604,AFLITOS,24.0,2021-08-09 19:47:32,-8.043,-34.878,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,HOMEM CIS,False,False,19.0,2021,8,AGOSTO,9,SEGUNDA-FEIRA,3,False,19.0,NOITE,ADULTO
FC-01605,CASA AMARELA,41.0,2019-11-19 17:38:07,-8.034,-34.859,OUTRO,PRETA,MULHER CIS,False,False,17.0,2019,11,NOVEMBRO,19,TERÇA-FEIRA,4,False,17.0,TARDE,ADULTO
FC-01606,VASCO DA GAMA,27.0,2025-12-15 15:48:42,-8.051,-34.883,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,HOMEM CIS,False,False,15.0,2025,12,DEZEMBRO,15,SEGUNDA-FEIRA,4,False,15.0,TARDE,ADULTO
FC-01607,BREJO DA GUARDEIRA,37.0,2021-03-06 01:39:46,-8.071,-34.9,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,HOMEM CIS,True,False,1.0,2021,3,MARÇO,6,SÁBADO,1,True,1.0,MADRUGADA,ADULTO
FC-01608,AFLITOS,27.0,2025-04-20 21:13:02,-8.048,-34.872,AMEACA,BRANCA,HOMEM CIS,False,False,21.0,2025,4,ABRIL,20,DOMINGO,2,True,21.0,NOITE,ADULTO
FC-01609,ESTACAO,29.0,2022-11-26 12:33:06,-8.052,-34.871,TIRO,NAO IDENTIFICADO,HOMEM CIS,False,False,12.0,2022,11,NOVEMBRO,26,SÁBADO,4,True,12.0,TARDE,ADULTO
FC-01610,IPUTINGA,39.0,2023-11-17 03:21:55,-8.025,-34.896,AMEACA,NAO IDENTIFICADO,HOMEM CIS,True,False,3.0,2023,11,NOVEMBRO,17,SEXTA-FEIRA,4,False,3.0,MADRUGADA,ADULTO
FC-01611,IPUTINGA,40.0,2018-10-07 20:23:22,-8.032,-34.891,DISPARO,PRETA,HOMEM CIS,False,False,20.0,2018,10,OUTUBRO,7,DOMINGO,4,True,20.0,NOITE,ADULTO
FC-01612,POCO DA PANELA,37.0,2025-12-22 18:22:08,-8.041,-34.862,HOMICIDIO/TENTATIVA,PRETA,HOMEM CIS,False,False,18.0,2025,12,DEZEMBRO,22,SEGUNDA-FEIRA,4,False,18.0,NOITE,ADULTO
FC-01613,ALTO JOSE DO PINHO,24.0,2019-05-07 15:22:35,-8.022,-34.881,BRIGA,NAO IDENTIFICADO,HOMEM CIS,False,False,15.0,2019,5,MAIO,7,TERÇA-FEIRA,2,False,15.0,TARDE,ADULTO
FC-01614,CORDOARIA,22.0,2020-02-24 21:01:09,-8.06,-34.873,AMEACA,NAO IDENTIFICADO,HOMEM CIS,False,False,21.0,2020,2,FEVEREIRO,24,SEGUNDA-FEIRA,1,False,21.0,NOITE,ADULTO
FC-01615,IBURA,38.0,2022-05-02 04:39:03,-8.082,-34.889,DISPARO,PRETA,HOMEM CIS,False,False,4.0,2022,5,MAIO,2,SEGUNDA-FEIRA,2,False,4.0,MADRUGADA,ADULTO
FC-01616,GRACO,36.0,2020-03-28 11:41:57,-8.05,-34.872,HOMICIDIO/TENTATIVA,PARDA,HOMEM CIS,False,False,11.0,2020,3,MARÇO,28,SÁBADO,1,True,11.0,MANHÃ,ADULTO
FC-01617,NOVA DESCOBERTA,24.0,2023-04-23 20:18:02,-8.014,-34.873,TIRO,PARDA,MULHER CIS,False,False,20.0,2023,4,ABRIL,23,DOMINGO,2,True,20.0,NOITE,ADULTO
FC-01618,IBURA,60.0,2022-11-15 14:57:50,-8.08,-34.892,BRIGA,BRANCA,HOMEM CIS,False,False,14.0,2022,11,NOVEMBRO,15,TERÇA-FEIRA,4,False,14.0,TARDE,IDOSO
FC-01619,CORDOARIA,44.0,2020-03-08 09:53:06,-8.051,-34.87,HOMICIDIO/TENTATIVA,PARDA,HOMEM CIS,False,False,9.0,2020,3,MARÇO,8,DOMINGO,1,True,9.0,MANHÃ,ADULTO
FC-01620,NOVA DESCOBERTA,41.0,2024-09-04 01:01:51,-8.015,-34.865,DISPARO,NAO IDENTIFICADO,HOMEM CIS,False,False,1.0,2024,9,SETEMBRO,4,QUARTA-FEIRA,3,False,1.0,MADRUGADA,ADULTO
FC-01621,ESTACAO,24.0,2025-08-06 15:02:34,-8.055,-34.873,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,HOMEM CIS,True,False,15.0,2025,8,AGOSTO,6,QUARTA-FEIRA,3,False,15.0,TARDE,ADULTO
FC-01622,CASA AMARELA,13.0,2018-12-04 23:45:03,-8.032,-34.865,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,HOMEM CIS,False,False,23.0,2018,12,DEZEMBRO,4,TERÇA-FEIRA,4,False,23.0,NOITE,ADOLESCENTE
FC-01623,ALTO JOSE DO PINHO,32.0,2023-06-03 23:52:55,-8.02,-34.885,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,HOMEM CIS,False,False,23.0,2023,6,JUNHO,3,SÁBADO,2,True,23.0,NOITE,ADULTO
FC-01624,ALTO JOSE DO PINHO,23.0,2019-12-07 00:36:27,-8.011,-34.881,AMEACA,NAO IDENTIFICADO,HOMEM CIS,False,False,0.0,2019,12,DEZEMBRO,7,SÁBADO,4,True,0.0,MADRUGADA,ADULTO
FC-01625,CAXANGA,15.0,2023-08-01 05:35:00,-8.024,-34.922,TIRO,NAO IDENTIFICADO,HOMEM CIS,False,False,5.0,2023,8,AGOSTO,1,TERÇA-FEIRA,3,False,5.0,MADRUGADA,ADOLESCENTE
FC-01626,CASA AMARELA,17.0,2024-08-09 21:56:25,-8.036,-34.859,HOMICIDIO/TENTATIVA,PRETA,HOMEM CIS,False,False,21.0,2024,8,AGOSTO,9,SEXTA-FEIRA,3,False,21.0,NOITE,ADOLESCENTE
FC-01627,COHAB,21.0,2023-08-01 01:17:25,-8.062,-34.902,AMEACA,NAO IDENTIFICADO,HOMEM CIS,False,False,1.0,2023,8,AGOSTO,1,TERÇA-FEIRA,3,False,1.0,MADRUGADA,ADULTO
FC-01628,IPUTINGA,46.0,2024-01-15 18:42:29,-8.031,-34.892,AMEACA,PRETA,HOMEM CIS,False,False,18.0,2024,1,JANEIRO,15,SEGUNDA-FEIRA,1,False,18.0,NOITE,ADULTO
FC-01629,IBURA,37.0,2024-09-03 21:36:48,-8.083,-34.894,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,HOMEM CIS,False,False,21.0,2024,9,SETEMBRO,3,TERÇA-FEIRA,3,False,21.0,NOITE,ADULTO
FC-01630,VASCO DA GAMA,49.0,2025-02-11 21:02:16,-8.054,-34.878,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,HOMEM CIS,False,False,21.0,2025,2,FEVEREIRO,11,TERÇA-FEIRA,1,False,21.0,NOITE,ADULTO
FC-01631,IBURA,20.0,2022-07-26 19:31:40,-8.086,-34.894,DISPARO,PRETA,HOMEM CIS,False,False,19.0,2022,7,JULHO,26,TERÇA-FEIRA,3,False,19.0,NOITE,ADULTO
FC-01632,VARZEA,28.0,2021-09-24 11:26:58,-8.038,-34.915,AMEACA,PRETA,HOMEM CIS,False,False,11.0,2021,9,SETEMBRO,24,SEXTA-FEIRA,3,False,11.0,MANHÃ,ADULTO
FC-01633,VARZEA,10.0,2023-04-08 21:48:20,-8.038,-34.913,DISPARO,BRANCA,HOMEM CIS,False,False,21.0,2023,4,ABRIL,8,SÁBADO,2,True,21.0,NOITE,CRIANCA
FC-01634,ESPINHEIRO,40.0,2023-02-20 16:00:04,-8.043,-34.871,DISPARO,PRETA,MULHER CIS,False,False,16.0,2023,2,FEVEREIRO,20,SEGUNDA-FEIRA,1,False,16.0,TARDE,ADULTO
FC-01635,NOVA DESCOBERTA,17.0,2019-04-15 01:29:52,-8.016,-34.863,BRIGA,PARDA,MULHER CIS,False,False,1.0,2019,4,ABRIL,15,SEGUNDA-FEIRA,2,False,1.0,MADRUGADA,ADOLESCENTE
FC-01636,VARZEA,41.0,2023-01-21 21:40:16,-8.036,-34.918,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,HOMEM CIS,False,False,21.0,2023,1,JANEIRO,21,SÁBADO,1,True,21.0,NOITE,ADULTO
FC-01637,CURADO,33.0,2021-12-25 19:32:38,-8.072,-34.912,HOMICIDIO/TENTATIVA,BRANCA,HOMEM CIS,False,False,19.0,2021,12,DEZEMBRO,25,SÁBADO,4,True,19.0,NOITE,ADULTO
FC-01638,BREJO DA GUARDEIRA,50.0,2022-01-24 21:32:40,-8.068,-34.9,HOMICIDIO/TENTATIVA,PARDA,MULHER CIS,False,False,21.0,2022,1,JANEIRO,24,SEGUNDA-FEIRA,1,False,21.0,NOITE,ADULTO
FC-01639,JARDIM SAO PAULO,14.0,2025-07-09 12:08:10,-8.004,-34.852,ROUBO,PARDA,HOMEM CIS,False,False,12.0,2025,7,JULHO,9,QUARTA-FEIRA,3,False,12.0,TARDE,ADOLESCENTE
FC-01640,JAQUEIRA,26.0,2020-08-17 14:59:00,-8.034,-34.864,TIRO,NAO IDENTIFICADO,MULHER CIS,False,False,14.0,2020,8,AGOSTO,17,SEGUNDA-FEIRA,3,False,14.0,TARDE,ADULTO
FC-01641,CASA AMARELA,49.0,2022-02-27 21:53:12,-8.031,-34.858,DISPARO,NAO IDENTIFICADO,HOMEM CIS,False,False,21.0,2022,2,FEVEREIRO,27,DOMINGO,1,True,21.0,NOITE,ADULTO
FC-01642,IPUTINGA,46.0,2025-09-16 20:37:17,-8.027,-34.895,TIRO,PARDA,HOMEM CIS,False,False,20.0,2025,9,SETEMBRO,16,TERÇA-FEIRA,3,False,20.0,NOITE,ADULTO
FC-01643,SANTO AMARO,24.0,2024-10-22 22:30:42,-8.057,-34.874,DISPARO,NAO IDENTIFICADO,HOMEM CIS,False,False,22.0,2024,10,OUTUBRO,22,TERÇA-FEIRA,4,False,22.0,NOITE,ADULTO
FC-01644,IBURA,28.0,2024-10-14 02:27:02,-8.079,-34.899,HOMICIDIO/TENTATIVA,PRETA,HOMEM CIS,False,False,2.0,2024,10,OUTUBRO,14,SEGUNDA-FEIRA,4,False,2.0,MADRUGADA,ADULTO
FC-01645,VASCO DA GAMA,48.0,2023-09-08 13:24:22,-8.052,-34.881,ROUBO,NAO IDENTIFICADO,HOMEM CIS,False,False,13.0,2023,9,SETEMBRO,8,SEXTA-FEIRA,3,False,13.0,TARDE,ADULTO
FC-01646,SAN MARTIN,36.0,2021-05-21 01:38:59,-8.04,-34.874,TIRO,PARDA,HOMEM CIS,False,False,1.0,2021,5,MAIO,21,SEXTA-FEIRA,2,False,1.0,MADRUGADA,ADULTO
FC-01647,IPUTINGA,41.0,2020-10-14 00:28:32,-8.032,-34.891,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,HOMEM CIS,False,False,0.0,2020,10,OUTUBRO,14,QUARTA-FEIRA,4,False,0.0,MADRUGADA,ADULTO
FC-01648,SAN MARTIN,27.0,2019-06-19 21:52:40,-8.04,-34.88,DISPARO,NAO IDENTIFICADO,HOMEM CIS,False,False,21.0,2019,6,JUNHO,19,QUARTA-FEIRA,2,False,21.0,NOITE,ADULTO
FC-01649,MANGABEIRA,50.0,2024-05-18 15:44:32,-8.007,-34.872,BRIGA,BRANCA,HOMEM CIS,False,False,15.0,2024,5,MAIO,18,SÁBADO,2,True,15.0,TARDE,ADULTO
FC-01650,CURADO,13.0,2025-09-15 19:04:27,-8.071,-34.909,DISPARO,NAO IDENTIFICADO,HOMEM CIS,True,False,19.0,2025,9,SETEMBRO,15,SEGUNDA-FEIRA,3,False,19.0,NOITE,ADOLESCENTE
FC-01651,IBURA,32.0,2023-12-08 13:48:38,-8.078,-34.89,AMEACA,NAO IDENTIFICADO,HOMEM CIS,False,False,13.0,2023,12,DEZEMBRO,8,SEXTA-FEIRA,4,False,13.0,TARDE,ADULTO
FC-01652,ROSARINHO,45.0,2020-12-14 22:21:11,-8.039,-34.869,HOMICIDIO/TENTATIVA,PRETA,MULHER CIS,False,False,22.0,2020,12,DEZEMBRO,14,SEGUNDA-FEIRA,4,False,22.0,NOITE,ADULTO
FC-01653,JARDIM SAO PAULO,27.0,2024-12-01 22:23:58,-8.002,-34.855,DISPARO,NAO IDENTIFICADO,HOMEM CIS,False,False,22.0,2024,12,DEZEMBRO,1,DOMINGO,4,True,22.0,NOITE,ADULTO
FC-01654,IPUTINGA,36.0,2021-01-28 05:18:17,-8.029,-34.896,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,HOMEM CIS,True,False,5.0,2021,1,JANEIRO,28,QUINTA-FEIRA,1,False,5.0,MADRUGADA,ADULTO
FC-01655,ESTACAO,30.0,2025-12-03 21:08:44,-8.052,-34.873,TIRO,NAO IDENTIFICADO,MULHER CIS,False,False,21.0,2025,12,DEZEMBRO,3,QUARTA-FEIRA,4,False,21.0,NOITE,ADULTO
FC-01656,MANGABEIRA,27.0,2025-01-28 15:53:35,-8.013,-34.867,DISPARO,NAO IDENTIFICADO,HOMEM CIS,False,False,15.0,2025,1,JANEIRO,28,TERÇA-FEIRA,1,False,15.0,TARDE,ADULTO
FC-01657,COHAB,26.0,2024-06-20 04:25:40,-8.061,-34.9,OUTRO,NAO IDENTIFICADO,HOMEM CIS,False,False,4.0,2024,6,JUNHO,20,QUINTA-FEIRA,2,False,4.0,MADRUGADA,ADULTO
FC-01658,MANGABEIRA,29.0,2020-10-13 20:35:28,-8.013,-34.876,AMEACA,NAO IDENTIFICADO,HOMEM CIS,False,False,20.0,2020,10,OUTUBRO,13,TERÇA-FEIRA,4,False,20.0,NOITE,ADULTO
FC-01659,CORDOARIA,12.0,2021-05-11 21:03:07,-8.062,-34.869,HOMICIDIO/TENTATIVA,PARDA,HOMEM CIS,False,False,21.0,2021,5,MAIO,11,TERÇA-FEIRA,2,False,21.0,NOITE,CRIANCA
FC-01660,AFLITOS,31.0,2022-06-08 20:24:56,-8.044,-34.879,TIRO,NAO IDENTIFICADO,HOMEM CIS,False,False,20.0,2022,6,JUNHO,8,QUARTA-FEIRA,2,False,20.0,NOITE,ADULTO
FC-01661,COHAB,15.0,2020-10-18 21:35:51,-8.062,-34.904,TIRO,NAO IDENTIFICADO,HOMEM CIS,False,False,21.0,2020,10,OUTUBRO,18,DOMINGO,4,True,21.0,NOITE,ADOLESCENTE
FC-01662,IPUTINGA,28.0,2022-05-11 14:03:24,-8.026,-34.888,HOMICIDIO/TENTATIVA,PRETA,HOMEM CIS,False,False,14.0,2022,5,MAIO,11,QUARTA-FEIRA,2,False,14.0,TARDE,ADULTO
FC-01663,IBURA,27.0,2020-10-09 04:18:58,-8.082,-34.891,AMEACA,PRETA,HOMEM CIS,False,False,4.0,2020,10,OUTUBRO,9,SEXTA-FEIRA,4,False,4.0,MADRUGADA,ADULTO
FC-01664,BOA VISTA,58.0,2023-07-16 15:20:50,-8.056,-34.873,ROUBO,BRANCA,HOMEM CIS,False,False,15.0,2023,7,JULHO,16,DOMINGO,3,True,15.0,TARDE,ADULTO
FC-01665,IBURA,28.0,2021-08-11 18:01:36,-8.08,-34.894,DISPARO,NAO IDENTIFICADO,HOMEM CIS,False,False,18.0,2021,8,AGOSTO,11,QUARTA-FEIRA,3,False,18.0,NOITE,ADULTO
FC-01666,IPUTINGA,29.0,2024-01-14 03:54:50,-8.026,-34.884,AMEACA,NAO IDENTIFICADO,HOMEM CIS,False,False,3.0,2024,1,JANEIRO,14,DOMINGO,1,True,3.0,MADRUGADA,ADULTO
FC-01667,ESTACAO,39.0,2024-06-23 11:06:25,-8.056,-34.872,TIRO,NAO IDENTIFICADO,HOMEM CIS,False,False,11.0,2024,6,JUNHO,23,DOMINGO,2,True,11.0,MANHÃ,ADULTO
FC-01668,BREJO DA GUARDEIRA,24.0,2023-03-28 04:11:09,-8.075,-34.901,TIRO,NAO IDENTIFICADO,HOMEM CIS,False,False,4.0,2023,3,MARÇO,28,TERÇA-FEIRA,1,False,4.0,MADRUGADA,ADULTO
FC-01669,ESPINHEIRO,38.0,2023-05-13 03:20:39,-8.046,-34.865,DISPARO,BRANCA,HOMEM CIS,False,False,3.0,2023,5,MAIO,13,SÁBADO,2,True,3.0,MADRUGADA,ADULTO
FC-01670,COHAB,35.0,2021-09-27 23:34:51,-8.067,-34.905,HOMICIDIO/TENTATIVA,PRETA,HOMEM CIS,False,False,23.0,2021,9,SETEMBRO,27,SEGUNDA-FEIRA,3,False,23.0,NOITE,ADULTO
FC-01671,ROSARINHO,49.0,2019-10-17 23:30:45,-8.038,-34.865,DISPARO,BRANCA,HOMEM CIS,False,False,23.0,2019,10,OUTUBRO,17,QUINTA-FEIRA,4,False,23.0,NOITE,ADULTO
FC-01672,COHAB,28.0,2025-08-26 22:59:51,-8.065,-34.907,DISPARO,NAO IDENTIFICADO,MULHER CIS,False,False,22.0,2025,8,AGOSTO,26,TERÇA-FEIRA,3,False,22.0,NOITE,ADULTO
FC-01673,ROSARINHO,10.0,2024-02-05 21:58:10,-8.034,-34.865,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,HOMEM CIS,True,False,21.0,2024,2,FEVEREIRO,5,SEGUNDA-FEIRA,1,False,21.0,NOITE,CRIANCA
FC-01674,NOVA DESCOBERTA,34.0,2022-12-19 20:55:48,-8.015,-34.867,HOMICIDIO/TENTATIVA,PARDA,HOMEM CIS,False,False,20.0,2022,12,DEZEMBRO,19,SEGUNDA-FEIRA,4,False,20.0,NOITE,ADULTO
FC-01675,MANGABEIRA,26.0,2020-09-06 12:07:42,-8.015,-34.863,DISPARO,PRETA,NAO IDENTIFICADO,False,False,12.0,2020,9,SETEMBRO,6,DOMINGO,3,True,12.0,TARDE,ADULTO
FC-01676,NOVA DESCOBERTA,15.0,2025-05-02 01:27:16,-8.018,-34.866,AMEACA,NAO IDENTIFICADO,HOMEM CIS,False,False,1.0,2025,5,MAIO,2,SEXTA-FEIRA,2,False,1.0,MADRUGADA,ADOLESCENTE
FC-01677,IPUTINGA,45.0,2024-02-04 03:12:09,-8.028,-34.897,ROUBO,PRETA,HOMEM CIS,False,False,3.0,2024,2,FEVEREIRO,4,DOMINGO,1,True,3.0,MADRUGADA,ADULTO
FC-01678,IPUTINGA,45.0,2022-10-24 21:05:28,-8.026,-34.891,TIRO,PARDA,HOMEM CIS,False,False,21.0,2022,10,OUTUBRO,24,SEGUNDA-FEIRA,4,False,21.0,NOITE,ADULTO
FC-01679,CORDOARIA,38.0,2023-03-16 04:12:55,-8.051,-34.866,TIRO,PRETA,HOMEM CIS,False,False,4.0,2023,3,MARÇO,16,QUINTA-FEIRA,1,False,4.0,MADRUGADA,ADULTO
