id,neighborhood,age,data,latitude,longitude,main_reason,race,genre,address,police_action,hora_estimada,hora_valida,ano,mes,nome_mes,dia,dia_semana,trimestre,fim_semana,hora,periodo,ageGroup,fonte
FC-01668,BREJO DA GUARDEIRA,24.0,2023-03-28 04:11:09,-8.075387,-34.90099,TIRO,NAO IDENTIFICADO,HOMEM CIS,"RUA 494, BREJO DA GUARDEIRA - RECIFE/PE",False,False,4.0,2023,3,MARÇO,28,TERÇA-FEIRA,1,False,4.0,MADRUGADA,ADULTO,FOGO_CRUZADO
FC-01669,ESPINHEIRO,38.0,2023-05-13 03:20:39,-8.045823,-34.864855,DISPARO,BRANCA,HOMEM CIS,"RUA 15, ESPINHEIRO - RECIFE/PE",False,False,3.0,2023,5,MAIO,13,SÁBADO,2,True,3.0,MADRUGADA,ADULTO,FOGO_CRUZADO
FC-01670,COHAB,35.0,2021-09-27 23:34:51,-8.067203,-34.905425,HOMICIDIO/TENTATIVA,PRETA,HOMEM CIS,"RUA 199, COHAB - RECIFE/PE",False,False,23.0,2021,9,SETEMBRO,27,SEGUNDA-FEIRA,3,False,23.0,NOITE,ADULTO,FOGO_CRUZADO
FC-01671,ROSARINHO,49.0,2019-10-17 23:30:45,-8.037799,-34.864974,DISPARO,BRANCA,HOMEM CIS,"RUA 287, ROSARINHO - RECIFE/PE",False,False,23.0,2019,10,OUTUBRO,17,QUINTA-FEIRA,4,False,23.0,NOITE,ADULTO,FOGO_CRUZADO
FC-01672,COHAB,28.0,2025-08-26 22:59:51,-8.06477,-34.906535,DISPARO,NAO IDENTIFICADO,MULHER CIS,"RUA 70, COHAB - RECIFE/PE",False,False,22.0,2025,8,AGOSTO,26,TERÇA-FEIRA,3,False,22.0,NOITE,ADULTO,FOGO_CRUZADO
FC-01673,ROSARINHO,10.0,2024-02-05 21:58:10,-8.033873,-34.864534,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,HOMEM CIS,"RUA 271, ROSARINHO - RECIFE/PE",True,False,21.0,2024,2,FEVEREIRO,5,SEGUNDA-FEIRA,1,False,21.0,NOITE,CRIANCA,FOGO_CRUZADO
FC-01674,NOVA DESCOBERTA,34.0,2022-12-19 20:55:48,-8.015174,-34.867205,HOMICIDIO/TENTATIVA,PARDA,HOMEM CIS,"RUA 237, NOVA DESCOBERTA - RECIFE/PE",False,False,20.0,2022,12,DEZEMBRO,19,SEGUNDA-FEIRA,4,False,20.0,NOITE,ADULTO,FOGO_CRUZADO
FC-01675,MANGABEIRA,26.0,2020-09-06 12:07:42,-8.014798,-34.863169,DISPARO,PRETA,NAO IDENTIFICADO,"RUA 385, MANGABEIRA - RECIFE/PE",False,False,12.0,2020,9,SETEMBRO,6,DOMINGO,3,True,12.0,TARDE,ADULTO,FOGO_CRUZADO
FC-01676,NOVA DESCOBERTA,15.0,2025-05-02 01:27:16,-8.018096,-34.866321,AMEACA,NAO IDENTIFICADO,HOMEM CIS,"RUA 189, NOVA DESCOBERTA - RECIFE/PE",False,False,1.0,2025,5,MAIO,2,SEXTA-FEIRA,2,False,1.0,MADRUGADA,ADOLESCENTE,FOGO_CRUZADO
FC-01677,IPUTINGA,45.0,2024-02-04 03:12:09,-8.027956,-34.896708,ROUBO,PRETA,HOMEM CIS,"RUA 230, IPUTINGA - RECIFE/PE",False,False,3.0,2024,2,FEVEREIRO,4,DOMINGO,1,True,3.0,MADRUGADA,ADULTO,FOGO_CRUZADO
FC-01678,IPUTINGA,45.0,2022-10-24 21:05:28,-8.025807,-34.891385,TIRO,PARDA,HOMEM CIS,"RUA 397, IPUTINGA - RECIFE/PE",False,False,21.0,2022,10,OUTUBRO,24,SEGUNDA-FEIRA,4,False,21.0,NOITE,ADULTO,FOGO_CRUZADO
FC-01679,CORDOARIA,38.0,2023-03-16 04:12:55,-8.050817,-34.866445,TIRO,PRETA,HOMEM CIS,"RUA 276, CORDOARIA - RECIFE/PE",False,False,4.0,2023,3,MARÇO,16,QUINTA-FEIRA,1,False,4.0,MADRUGADA,ADULTO,FOGO_CRUZADO
FC-01680,CORDOARIA,21.0,2023-11-18 01:54:04,-8.053128,-34.87185,DISPARO,NAO IDENTIFICADO,HOMEM CIS,"RUA 199, CORDOARIA - RECIFE/PE",False,False,1.0,2023,11,NOVEMBRO,18,SÁBADO,4,True,1.0,MADRUGADA,ADULTO,FOGO_CRUZADO
FC-01681,JAQUEIRA,38.0,2020-07-20 23:14:20,-8.043077,-34.868511,TIRO,NAO IDENTIFICADO,MULHER CIS,"RUA 258, JAQUEIRA - RECIFE/PE",False,False,23.0,2020,7,JULHO,20,SEGUNDA-FEIRA,3,False,23.0,NOITE,ADULTO,FOGO_CRUZADO
FC-01682,CAXANGA,20.0,2020-05-01 01:58:55,-8.022516,-34.916787,HOMICIDIO/TENTATIVA,PARDA,HOMEM CIS,"RUA 325, CAXANGA - RECIFE/PE",False,False,1.0,2020,5,MAIO,1,SEXTA-FEIRA,2,False,1.0,MADRUGADA,ADULTO,FOGO_CRUZADO
FC-01683,ESPINHEIRO,10.0,2022-05-17 22:53:27,-8.042066,-34.864634,DISPARO,PRETA,HOMEM CIS,"RUA 89, ESPINHEIRO - RECIFE/PE",False,False,22.0,2022,5,MAIO,17,TERÇA-FEIRA,2,False,22.0,NOITE,CRIANCA,FOGO_CRUZADO
FC-01684,NOVA DESCOBERTA,27.0,2020-01-27 18:52:34,-8.012813,-34.863947,DISPARO,PRETA,HOMEM CIS,"RUA 353, NOVA DESCOBERTA - RECIFE/PE",False,False,18.0,2020,1,JANEIRO,27,SEGUNDA-FEIRA,1,False,18.0,NOITE,ADULTO,FOGO_CRUZADO
FC-01685,IBURA,34.0,2022-01-21 20:48:58,-8.082814,-34.89565,TIRO,NAO IDENTIFICADO,HOMEM CIS,"RUA 343, IBURA - RECIFE/PE",False,False,20.0,2022,1,JANEIRO,21,SEXTA-FEIRA,1,False,20.0,NOITE,ADULTO,FOGO_CRUZADO
FC-01686,IPUTINGA,16.0,2025-09-22 09:34:47,-8.025872,-34.892942,DISPARO,NAO IDENTIFICADO,HOMEM CIS,"RUA 319, IPUTINGA - RECIFE/PE",False,False,9.0,2025,9,SETEMBRO,22,SEGUNDA-FEIRA,3,False,9.0,MANHÃ,ADOLESCENTE,FOGO_CRUZADO
FC-01687,MANGABEIRA,28.0,2019-12-20 01:20:30,-8.011272,-34.870916,DISPARO,PRETA,HOMEM CIS,"RUA 69, MANGABEIRA - RECIFE/PE",False,False,1.0,2019,12,DEZEMBRO,20,SEXTA-FEIRA,4,False,1.0,MADRUGADA,ADULTO,FOGO_CRUZADO
FC-01688,CAXANGA,42.0,2020-04-02 21:55:46,-8.026006,-34.924023,TIRO,PARDA,HOMEM CIS,"RUA 277, CAXANGA - RECIFE/PE",False,False,21.0,2020,4,ABRIL,2,QUINTA-FEIRA,2,False,21.0,NOITE,ADULTO,FOGO_CRUZADO
FC-01689,ESPINHEIRO,38.0,2025-09-21 06:28:10,-8.042615,-34.867906,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,HOMEM CIS,"RUA 122, ESPINHEIRO - RECIFE/PE",False,False,6.0,2025,9,SETEMBRO,21,DOMINGO,3,True,6.0,MANHÃ,ADULTO,FOGO_CRUZADO
FC-01690,MANGABEIRA,49.0,2023-08-01 14:52:10,-8.010062,-34.869132,OUTRO,BRANCA,HOMEM CIS,"RUA 291, MANGABEIRA - RECIFE/PE",False,False,14.0,2023,8,AGOSTO,1,TERÇA-FEIRA,3,False,14.0,TARDE,ADULTO,FOGO_CRUZADO
FC-01691,VARZEA,15.0,2023-09-07 04:07:02,-8.035659,-34.913171,ROUBO,PARDA,HOMEM CIS,"RUA 8, VARZEA - RECIFE/PE",False,False,4.0,2023,9,SETEMBRO,7,QUINTA-FEIRA,3,False,4.0,MADRUGADA,ADOLESCENTE,FOGO_CRUZADO
FC-01692,VARZEA,11.0,2022-08-14 14:02:58,-8.034397,-34.914698,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,HOMEM CIS,"RUA 431, VARZEA - RECIFE/PE",True,False,14.0,2022,8,AGOSTO,14,DOMINGO,3,True,14.0,TARDE,CRIANCA,FOGO_CRUZADO
FC-01693,VASCO DA GAMA,30.0,2022-07-04 00:05:52,-8.051889,-34.878997,AMEACA,PRETA,HOMEM CIS,"RUA 191, VASCO DA GAMA - RECIFE/PE",False,False,0.0,2022,7,JULHO,4,SEGUNDA-FEIRA,3,False,0.0,MADRUGADA,ADULTO,FOGO_CRUZADO
FC-01694,CORDOARIA,47.0,2025-05-11 19:41:05,-8.060981,-34.872592,TIRO,NAO IDENTIFICADO,HOMEM CIS,"RUA 387, CORDOARIA - RECIFE/PE",False,False,19.0,2025,5,MAIO,11,DOMINGO,2,True,19.0,NOITE,ADULTO,FOGO_CRUZADO
FC-01695,IBURA,31.0,2024-11-05 05:19:26,-8.085208,-34.889131,AMEACA,NAO IDENTIFICADO,HOMEM CIS,"RUA 302, IBURA - RECIFE/PE",False,False,5.0,2024,11,NOVEMBRO,5,TERÇA-FEIRA,4,False,5.0,MADRUGADA,ADULTO,FOGO_CRUZADO
FC-01696,IPUTINGA,57.0,2024-01-15 21:25:58,-8.028051,-34.891485,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,HOMEM CIS,"RUA 190, IPUTINGA - RECIFE/PE",False,False,21.0,2024,1,JANEIRO,15,SEGUNDA-FEIRA,1,False,21.0,NOITE,ADULTO,FOGO_CRUZADO
FC-01697,CASA AMARELA,31.0,2021-02-11 00:44:02,-8.034141,-34.865462,TIRO,NAO IDENTIFICADO,HOMEM CIS,"RUA 498, CASA AMARELA - RECIFE/PE",False,False,0.0,2021,2,FEVEREIRO,11,QUINTA-FEIRA,1,False,0.0,MADRUGADA,ADULTO,FOGO_CRUZADO
FC-01698,CURADO,21.0,2025-07-12 11:05:45,-8.074176,-34.904888,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,HOMEM CIS,"RUA 431, CURADO - RECIFE/PE",False,False,11.0,2025,7,JULHO,12,SÁBADO,3,True,11.0,MANHÃ,ADULTO,FOGO_CRUZADO
FC-01699,CURADO,30.0,2022-06-04 14:52:59,-8.071038,-34.907333,HOMICIDIO/TENTATIVA,AMARELA,MULHER CIS,"RUA 138, CURADO - RECIFE/PE",False,False,14.0,2022,6,JUNHO,4,SÁBADO,2,True,14.0,TARDE,ADULTO,FOGO_CRUZADO
FC-01700,TOTOS,16.0,2024-04-14 15:12:18,-8.040301,-34.864796,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,HOMEM CIS,"RUA 194, TOTOS - RECIFE/PE",False,False,15.0,2024,4,ABRIL,14,DOMINGO,2,True,15.0,TARDE,ADOLESCENTE,FOGO_CRUZADO
FC-01701,ALTO JOSE DO PINHO,42.0,2023-01-17 07:27:35,-8.018495,-34.884255,HOMICIDIO/TENTATIVA,PRETA,HOMEM CIS,"RUA 460, ALTO JOSE DO PINHO - RECIFE/PE",False,False,7.0,2023,1,JANEIRO,17,TERÇA-FEIRA,1,False,7.0,MANHÃ,ADULTO,FOGO_CRUZADO
FC-01702,VASCO DA GAMA,30.0,2023-10-03 14:23:51,-8.053799,-34.879395,TIRO,NAO IDENTIFICADO,HOMEM CIS,"RUA 93, VASCO DA GAMA - RECIFE/PE",False,False,14.0,2023,10,OUTUBRO,3,TERÇA-FEIRA,4,False,14.0,TARDE,ADULTO,FOGO_CRUZADO
FC-01703,CORDOARIA,17.0,2018-10-08 03:05:08,-8.057862,-34.876221,ROUBO,PRETA,MULHER CIS,"RUA 360, CORDOARIA - RECIFE/PE",False,False,3.0,2018,10,OUTUBRO,8,SEGUNDA-FEIRA,4,False,3.0,MADRUGADA,ADOLESCENTE,FOGO_CRUZADO
FC-01704,TOTOS,30.0,2023-03-13 00:05:35,-8.039442,-34.857382,TIRO,PARDA,HOMEM CIS,"RUA 390, TOTOS - RECIFE/PE",False,False,0.0,2023,3,MARÇO,13,SEGUNDA-FEIRA,1,False,0.0,MADRUGADA,ADULTO,FOGO_CRUZADO
FC-01705,JARDIM SAO PAULO,31.0,2018-08-12 13:20:07,-8.009213,-34.855403,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,MULHER CIS,"RUA 234, JARDIM SAO PAULO - RECIFE/PE",False,False,13.0,2018,8,AGOSTO,12,DOMINGO,3,True,13.0,TARDE,ADULTO,FOGO_CRUZADO
FC-01706,IPUTINGA,36.0,2021-03-26 02:34:43,-8.02298,-34.894768,DISPARO,PRETA,HOMEM CIS,"RUA 331, IPUTINGA - RECIFE/PE",False,False,2.0,2021,3,MARÇO,26,SEXTA-FEIRA,1,False,2.0,MADRUGADA,ADULTO,FOGO_CRUZADO
FC-01707,MANGABEIRA,11.0,2025-07-09 04:09:38,-8.007549,-34.874142,DISPARO,PRETA,HOMEM CIS,"RUA 172, MANGABEIRA - RECIFE/PE",False,False,4.0,2025,7,JULHO,9,QUARTA-FEIRA,3,False,4.0,MADRUGADA,CRIANCA,FOGO_CRUZADO
FC-01708,ALTO JOSE DO PINHO,24.0,2025-05-24 21:17:58,-8.020773,-34.885209,TIRO,NAO IDENTIFICADO,HOMEM CIS,"RUA 422, ALTO JOSE DO PINHO - RECIFE/PE",False,False,21.0,2025,5,MAIO,24,SÁBADO,2,True,21.0,NOITE,ADULTO,FOGO_CRUZADO
FC-01709,MANGABEIRA,38.0,2018-07-25 17:00:54,-8.012051,-34.870821,AMEACA,NAO IDENTIFICADO,HOMEM CIS,"RUA 65, MANGABEIRA - RECIFE/PE",False,False,17.0,2018,7,JULHO,25,QUARTA-FEIRA,3,False,17.0,TARDE,ADULTO,FOGO_CRUZADO
FC-01710,CAXANGA,29.0,2018-12-02 01:25:14,-8.024551,-34.919707,TIRO,PARDA,HOMEM CIS,"RUA 461, CAXANGA - RECIFE/PE",False,False,1.0,2018,12,DEZEMBRO,2,DOMINGO,4,True,1.0,MADRUGADA,ADULTO,FOGO_CRUZADO
FC-01711,IPUTINGA,35.0,2024-05-28 21:11:32,-8.025468,-34.891822,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,HOMEM CIS,"RUA 287, IPUTINGA - RECIFE/PE",False,False,21.0,2024,5,MAIO,28,TERÇA-FEIRA,2,False,21.0,NOITE,ADULTO,FOGO_CRUZADO
FC-01712,BREJO DA GUARDEIRA,38.0,2018-08-17 19:58:52,-8.074747,-34.899849,HOMICIDIO/TENTATIVA,PARDA,MULHER CIS,"RUA 83, BREJO DA GUARDEIRA - RECIFE/PE",False,False,19.0,2018,8,AGOSTO,17,SEXTA-FEIRA,3,False,19.0,NOITE,ADULTO,FOGO_CRUZADO
FC-01713,BOA VISTA,35.0,2021-07-18 22:50:49,-8.047813,-34.877077,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,HOMEM CIS,"RUA 247, BOA VISTA - RECIFE/PE",False,False,22.0,2021,7,JULHO,18,DOMINGO,3,True,22.0,NOITE,ADULTO,FOGO_CRUZADO
FC-01714,IBURA,22.0,2024-01-03 02:23:00,-8.083722,-34.890391,TIRO,BRANCA,HOMEM CIS,"RUA 433, IBURA - RECIFE/PE",False,False,2.0,2024,1,JANEIRO,3,QUARTA-FEIRA,1,False,2.0,MADRUGADA,ADULTO,FOGO_CRUZADO
FC-01715,SAN MARTIN,42.0,2021-07-03 21:02:47,-8.041222,-34.875276,TIRO,AMARELA,HOMEM CIS,"RUA 485, SAN MARTIN - RECIFE/PE",False,False,21.0,2021,7,JULHO,3,SÁBADO,3,True,21.0,NOITE,ADULTO,FOGO_CRUZADO
FC-01716,CASA AMARELA,31.0,2020-01-15 02:27:37,-8.032373,-34.860634,DISPARO,NAO IDENTIFICADO,HOMEM CIS,"RUA 8, CASA AMARELA - RECIFE/PE",False,False,2.0,2020,1,JANEIRO,15,QUARTA-FEIRA,1,False,2.0,MADRUGADA,ADULTO,FOGO_CRUZADO
FC-01717,IBURA,38.0,2023-09-19 21:35:45,-8.081023,-34.885173,AMEACA,BRANCA,HOMEM CIS,"RUA 151, IBURA - RECIFE/PE",False,False,21.0,2023,9,SETEMBRO,19,TERÇA-FEIRA,3,False,21.0,NOITE,ADULTO,FOGO_CRUZADO
FC-01718,NOVA DESCOBERTA,19.0,2021-09-19 06:54:26,-8.013446,-34.866588,DISPARO,PARDA,HOMEM CIS,"RUA 305, NOVA DESCOBERTA - RECIFE/PE",False,False,6.0,2021,9,SETEMBRO,19,DOMINGO,3,True,6.0,MANHÃ,ADULTO,FOGO_CRUZADO
FC-01719,NOVA DESCOBERTA,19.0,2024-10-26 20:59:09,-8.015033,-34.864588,DISPARO,PARDA,MULHER CIS,"RUA 104, NOVA DESCOBERTA - RECIFE/PE",False,False,20.0,2024,10,OUTUBRO,26,SÁBADO,4,True,20.0,NOITE,ADULTO,FOGO_CRUZADO
FC-01720,CASA AMARELA,65.0,2024-02-02 09:02:09,-8.032552,-34.863391,ROUBO,NAO IDENTIFICADO,HOMEM CIS,"RUA 288, CASA AMARELA - RECIFE/PE",False,False,9.0,2024,2,FEVEREIRO,2,SEXTA-FEIRA,1,False,9.0,MANHÃ,IDOSO,FOGO_CRUZADO
FC-01721,SANTO AMARO,33.0,2025-04-26 21:23:28,-8.064224,-34.870276,HOMICIDIO/TENTATIVA,PRETA,HOMEM CIS,"RUA 392, SANTO AMARO - RECIFE/PE",False,False,21.0,2025,4,ABRIL,26,SÁBADO,2,True,21.0,NOITE,ADULTO,FOGO_CRUZADO
FC-01722,CURADO,30.0,2022-07-28 10:34:27,-8.067616,-34.907079,HOMICIDIO/TENTATIVA,PARDA,HOMEM CIS,"RUA 220, CURADO - RECIFE/PE",True,False,10.0,2022,7,JULHO,28,QUINTA-FEIRA,3,False,10.0,MANHÃ,ADULTO,FOGO_CRUZADO
FC-01723,SAN MARTIN,23.0,2020-05-18 17:35:19,-8.040452,-34.880298,TIRO,NAO IDENTIFICADO,HOMEM CIS,"RUA 163, SAN MARTIN - RECIFE/PE",False,False,17.0,2020,5,MAIO,18,SEGUNDA-FEIRA,2,False,17.0,TARDE,ADULTO,FOGO_CRUZADO
FC-01724,CASA AMARELA,16.0,2025-05-13 22:34:03,-8.03107,-34.863821,ROUBO,AMARELA,HOMEM CIS,"RUA 28, CASA AMARELA - RECIFE/PE",False,False,22.0,2025,5,MAIO,13,TERÇA-FEIRA,2,False,22.0,NOITE,ADOLESCENTE,FOGO_CRUZADO
FC-01725,SAN MARTIN,25.0,2021-10-11 13:23:25,-8.042986,-34.876351,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,HOMEM CIS,"RUA 290, SAN MARTIN - RECIFE/PE",False,False,13.0,2021,10,OUTUBRO,11,SEGUNDA-FEIRA,4,False,13.0,TARDE,ADULTO,FOGO_CRUZADO
FC-01726,VARZEA,57.0,2021-06-04 01:40:44,-8.038905,-34.920559,DISPARO,PRETA,MULHER CIS,"RUA 15, VARZEA - RECIFE/PE",False,False,1.0,2021,6,JUNHO,4,SEXTA-FEIRA,2,False,1.0,MADRUGADA,ADULTO,FOGO_CRUZADO
FC-01727,SANTO AMARO,28.0,2019-02-15 21:24:06,-8.057953,-34.869344,HOMICIDIO/TENTATIVA,PARDA,HOMEM CIS,"RUA 352, SANTO AMARO - RECIFE/PE",False,False,21.0,2019,2,FEVEREIRO,15,SEXTA-FEIRA,1,False,21.0,NOITE,ADULTO,FOGO_CRUZADO
FC-01728,IBURA,24.0,2023-01-22 20:10:40,-8.082602,-34.890897,BRIGA,NAO IDENTIFICADO,HOMEM CIS,"RUA 368, IBURA - RECIFE/PE",True,False,20.0,2023,1,JANEIRO,22,DOMINGO,1,True,20.0,NOITE,ADULTO,FOGO_CRUZADO
FC-01729,VASCO DA GAMA,46.0,2020-02-22 04:00:57,-8.060865,-34.881107,ROUBO,NAO IDENTIFICADO,MULHER CIS,"RUA 70, VASCO DA GAMA - RECIFE/PE",False,False,4.0,2020,2,FEVEREIRO,22,SÁBADO,1,True,4.0,MADRUGADA,ADULTO,FOGO_CRUZADO
FC-01730,VARZEA,34.0,2021-01-01 03:26:48,-8.037754,-34.909806,ROUBO,PARDA,MULHER CIS,"RUA 471, VARZEA - RECIFE/PE",False,False,3.0,2021,1,JANEIRO,1,SEXTA-FEIRA,1,False,3.0,MADRUGADA,ADULTO,FOGO_CRUZADO
FC-01731,IBURA,22.0,2025-06-26 19:43:37,-8.082124,-34.890332,ROUBO,NAO IDENTIFICADO,HOMEM CIS,"RUA 325, IBURA - RECIFE/PE",False,False,19.0,2025,6,JUNHO,26,QUINTA-FEIRA,2,False,19.0,NOITE,ADULTO,FOGO_CRUZADO
FC-01732,CURADO,22.0,2024-02-25 16:12:54,-8.07554,-34.911286,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,HOMEM CIS,"RUA 305, CURADO - RECIFE/PE",False,False,16.0,2024,2,FEVEREIRO,25,DOMINGO,1,True,16.0,TARDE,ADULTO,FOGO_CRUZADO
FC-01733,MANGABEIRA,46.0,2021-01-08 20:53:04,-8.011011,-34.872539,DISPARO,PRETA,MULHER CIS,"RUA 202, MANGABEIRA - RECIFE/PE",True,False,20.0,2021,1,JANEIRO,8,SEXTA-FEIRA,1,False,20.0,NOITE,ADULTO,FOGO_CRUZADO
FC-01734,IPUTINGA,41.0,2024-04-23 22:07:00,-8.028992,-34.89453,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,HOMEM CIS,"RUA 65, IPUTINGA - RECIFE/PE",False,False,22.0,2024,4,ABRIL,23,TERÇA-FEIRA,2,False,22.0,NOITE,ADULTO,FOGO_CRUZADO
FC-01735,JARDIM SAO PAULO,34.0,2023-05-03 02:19:40,-8.002688,-34.847855,DISPARO,NAO IDENTIFICADO,MULHER CIS,"RUA 49, JARDIM SAO PAULO - RECIFE/PE",False,False,2.0,2023,5,MAIO,3,QUARTA-FEIRA,2,False,2.0,MADRUGADA,ADULTO,FOGO_CRUZADO
FC-01736,JAQUEIRA,36.0,2025-09-12 13:48:15,-8.03452,-34.869518,TIRO,NAO IDENTIFICADO,NAO IDENTIFICADO,"RUA 352, JAQUEIRA - RECIFE/PE",False,False,13.0,2025,9,SETEMBRO,12,SEXTA-FEIRA,3,False,13.0,TARDE,ADULTO,FOGO_CRUZADO
FC-01737,MANGABEIRA,17.0,2018-08-19 22:00:41,-8.009813,-34.869678,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,HOMEM CIS,"RUA 293, MANGABEIRA - RECIFE/PE",True,False,22.0,2018,8,AGOSTO,19,DOMINGO,3,True,22.0,NOITE,ADOLESCENTE,FOGO_CRUZADO
FC-01738,ESTACAO,16.0,2022-12-15 16:02:49,-8.053526,-34.869802,HOMICIDIO/TENTATIVA,PARDA,MULHER CIS,"RUA 124, ESTACAO - RECIFE/PE",False,False,16.0,2022,12,DEZEMBRO,15,QUINTA-FEIRA,4,False,16.0,TARDE,ADOLESCENTE,FOGO_CRUZADO
FC-01739,ROSARINHO,34.0,2025-04-22 05:54:18,-8.038487,-34.864127,HOMICIDIO/TENTATIVA,PRETA,HOMEM CIS,"RUA 358, ROSARINHO - RECIFE/PE",False,False,5.0,2025,4,ABRIL,22,TERÇA-FEIRA,2,False,5.0,MADRUGADA,ADULTO,FOGO_CRUZADO
FC-01740,JAQUEIRA,23.0,2022-07-25 21:10:21,-8.039542,-34.871597,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,HOMEM CIS,"RUA 112, JAQUEIRA - RECIFE/PE",False,False,21.0,2022,7,JULHO,25,SEGUNDA-FEIRA,3,False,21.0,NOITE,ADULTO,FOGO_CRUZADO
FC-01741,VARZEA,51.0,2025-06-09 03:25:11,-8.03496,-34.915675,DISPARO,NAO IDENTIFICADO,HOMEM CIS,"RUA 236, VARZEA - RECIFE/PE",False,False,3.0,2025,6,JUNHO,9,SEGUNDA-FEIRA,2,False,3.0,MADRUGADA,ADULTO,FOGO_CRUZADO
FC-01742,MANGABEIRA,18.0,2025-12-25 03:50:14,-8.001193,-34.87322,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,HOMEM CIS,"RUA 439, MANGABEIRA - RECIFE/PE",False,False,3.0,2025,12,DEZEMBRO,25,QUINTA-FEIRA,4,False,3.0,MADRUGADA,ADULTO,FOGO_CRUZADO
FC-01743,COHAB,24.0,2023-07-27 20:22:15,-8.063752,-34.903199,DISPARO,PARDA,HOMEM CIS,"RUA 392, COHAB - RECIFE/PE",True,False,20.0,2023,7,JULHO,27,QUINTA-FEIRA,3,False,20.0,NOITE,ADULTO,FOGO_CRUZADO
FC-01744,JAQUEIRA,41.0,2018-02-03 14:28:14,-8.032577,-34.866482,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,HOMEM CIS,"RUA 316, JAQUEIRA - RECIFE/PE",False,False,14.0,2018,2,FEVEREIRO,3,SÁBADO,1,True,14.0,TARDE,ADULTO,FOGO_CRUZADO
FC-01745,JARDIM SAO PAULO,17.0,2025-08-11 21:36:35,-8.005771,-34.854077,BRIGA,PRETA,HOMEM CIS,"RUA 279, JARDIM SAO PAULO - RECIFE/PE",False,False,21.0,2025,8,AGOSTO,11,SEGUNDA-FEIRA,3,False,21.0,NOITE,ADOLESCENTE,FOGO_CRUZADO
FC-01746,SAN MARTIN,60.0,2023-10-25 15:10:25,-8.044193,-34.874392,HOMICIDIO/TENTATIVA,PARDA,MULHER CIS,"RUA 489, SAN MARTIN - RECIFE/PE",True,False,15.0,2023,10,OUTUBRO,25,QUARTA-FEIRA,4,False,15.0,TARDE,IDOSO,FOGO_CRUZADO
FC-01747,CAXANGA,32.0,2018-12-05 16:22:33,-8.022487,-34.920306,HOMICIDIO/TENTATIVA,PARDA,HOMEM CIS,"RUA 131, CAXANGA - RECIFE/PE",False,False,16.0,2018,12,DEZEMBRO,5,QUARTA-FEIRA,4,False,16.0,TARDE,ADULTO,FOGO_CRUZADO
FC-01748,SAN MARTIN,19.0,2018-08-04 02:22:53,-8.037747,-34.876037,DISPARO,NAO IDENTIFICADO,HOMEM CIS,"RUA 366, SAN MARTIN - RECIFE/PE",False,False,2.0,2018,8,AGOSTO,4,SÁBADO,3,True,2.0,MADRUGADA,ADULTO,FOGO_CRUZADO
FC-01749,ESPINHEIRO,41.0,2019-11-26 19:42:10,-8.04204,-34.869799,TIRO,NAO IDENTIFICADO,HOMEM CIS,"RUA 465, ESPINHEIRO - RECIFE/PE",False,False,19.0,2019,11,NOVEMBRO,26,TERÇA-FEIRA,4,False,19.0,NOITE,ADULTO,FOGO_CRUZADO
FC-01750,JARDIM SAO PAULO,11.0,2024-11-12 18:27:06,-8.002542,-34.853728,ROUBO,NAO IDENTIFICADO,HOMEM CIS,"RUA 258, JARDIM SAO PAULO - RECIFE/PE",False,False,18.0,2024,11,NOVEMBRO,12,TERÇA-FEIRA,4,False,18.0,NOITE,CRIANCA,FOGO_CRUZADO
FC-01751,SAN MARTIN,18.0,2024-06-19 21:44:30,-8.041616,-34.8794,DISPARO,NAO IDENTIFICADO,HOMEM CIS,"RUA 354, SAN MARTIN - RECIFE/PE",False,False,21.0,2024,6,JUNHO,19,QUARTA-FEIRA,2,False,21.0,NOITE,ADULTO,FOGO_CRUZADO
FC-01752,COHAB,12.0,2025-06-08 16:48:51,-8.067453,-34.908401,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,HOMEM CIS,"RUA 440, COHAB - RECIFE/PE",False,False,16.0,2025,6,JUNHO,8,DOMINGO,2,True,16.0,TARDE,CRIANCA,FOGO_CRUZADO
FC-01753,VARZEA,25.0,2022-10-16 22:51:32,-8.037216,-34.919881,BRIGA,NAO IDENTIFICADO,HOMEM CIS,"RUA 493, VARZEA - RECIFE/PE",False,False,22.0,2022,10,OUTUBRO,16,DOMINGO,4,True,22.0,NOITE,ADULTO,FOGO_CRUZADO
